Customer ID,Product,Price,Date,Category,Payment Method
CUST7115,Tablet,638.87,29/11/2023,Beauty,PayPal
CUST4406,Monitor,207.09,06/06/2022,Books,Bank Transfer
CUST1776,Camera,202.77,23/11/2022,Beauty,Credit Card
CUST6249,Tablet,1890.21,23/07/2023,Home Appliances,PayPal
CUST3255,Monitor,917.19,30/08/2023,Fashion,Bank Transfer
CUST9403,Keyboard,738.09,28/05/2022,Furniture,Cash on Delivery
CUST6904,Keyboard,835.55,18/03/2022,Beauty,Credit Card
CUST4185,Tablet,1045.92,18/09/2022,Electronics,Credit Card
CUST2474,Laptop,1903.05,20/01/2023,Groceries,Credit Card
CUST6527,Laptop,241.05,19/07/2022,Electronics,Cash on Delivery
CUST2469,Gaming Console,1129.78,15/10/2022,Books,Cash on Delivery
CUST7630,Smartphone,918.36,28/03/2022,Toys,PayPal
CUST1058,Mouse,1671.53,11/11/2022,Groceries,PayPal
CUST6996,Smartwatch,1241.41,13/06/2022,Automotive,PayPal
CUST4801,Smartwatch,261.82,26/11/2022,Fashion,PayPal
CUST4714,Camera,224.8,18/02/2022,Furniture,PayPal
CUST7227,Keyboard,946.05,01/09/2023,Groceries,Debit Card
CUST2734,Camera,235.72,16/06/2022,Fashion,Credit Card
CUST1517,Smartphone,1414.44,03/07/2023,Groceries,PayPal
CUST3001,Gaming Console,1185.8,02/02/2022,Sports,Cash on Delivery
CUST6476,Smartphone,1968.59,03/07/2022,Automotive,PayPal
CUST9598,Gaming Console,1062.4,25/12/2022,Books,Credit Card
CUST6952,Gaming Console,1366.92,25/02/2022,Home Appliances,Credit Card
CUST9014,Camera,551.57,04/07/2023,Sports,Credit Card
CUST1565,Monitor,1303.35,09/06/2022,Beauty,Debit Card
CUST6473,Camera,57.5,15/06/2022,Fashion,Cash on Delivery
CUST5160,Keyboard,1454.51,30/10/2022,Electronics,Bank Transfer
CUST9524,Gaming Console,302.31,20/05/2023,Sports,Credit Card
CUST9190,Smartwatch,826.22,08/07/2022,Fashion,Credit Card
CUST4103,Mouse,566.65,16/07/2022,Electronics,Credit Card
CUST7555,Monitor,694.18,15/04/2023,Sports,Bank Transfer
CUST4045,Monitor,1544.92,08/04/2022,Fashion,Bank Transfer
CUST5339,Gaming Console,1786.03,09/09/2022,Furniture,Debit Card
CUST5532,Gaming Console,443.26,19/06/2022,Books,Credit Card
CUST3650,Camera,1204.47,22/07/2022,Sports,Cash on Delivery
CUST6201,Gaming Console,649.31,06/12/2023,Furniture,Credit Card
CUST5541,Laptop,1256.07,25/08/2023,Automotive,Cash on Delivery
CUST6573,Smartphone,1631.17,29/04/2023,Books,Debit Card
CUST6891,Monitor,1824.99,11/11/2023,Books,PayPal
CUST8369,Gaming Console,406.16,28/08/2023,Beauty,Cash on Delivery
CUST2078,Headphones,236.73,12/07/2022,Beauty,PayPal
CUST8968,Gaming Console,43.14,11/08/2022,Home Appliances,Credit Card
CUST2781,Laptop,1234.38,06/02/2022,Furniture,Debit Card
CUST9917,Gaming Console,342.83,15/07/2022,Sports,Bank Transfer
CUST9708,Laptop,1649.93,26/12/2022,Books,Bank Transfer
CUST5372,Gaming Console,471.34,05/07/2023,Sports,Debit Card
CUST9791,Mouse,1035.43,03/09/2022,Fashion,PayPal
CUST2521,Mouse,1610.44,25/05/2022,Home Appliances,PayPal
CUST7544,Smartwatch,796.55,13/12/2022,Furniture,Debit Card
CUST1705,Headphones,1096.46,24/09/2023,Beauty,Credit Card
CUST7394,Gaming Console,36.82,10/01/2023,Electronics,Bank Transfer
CUST4072,Keyboard,967.19,19/01/2022,Electronics,PayPal
CUST1639,Smartphone,686.28,23/11/2022,Furniture,Bank Transfer
CUST7989,Camera,1273.66,04/02/2023,Beauty,Cash on Delivery
CUST9689,Gaming Console,1897.33,11/04/2022,Fashion,PayPal
CUST8694,Monitor,74.57,09/06/2022,Fashion,Cash on Delivery
CUST4603,Tablet,1314.04,03/09/2023,Furniture,Bank Transfer
CUST7409,Laptop,272.53,20/02/2022,Electronics,Bank Transfer
CUST6614,Headphones,522.5,14/06/2023,Fashion,PayPal
CUST5984,Tablet,475.97,08/07/2022,Fashion,Cash on Delivery
CUST2382,Laptop,1532.95,21/04/2023,Automotive,PayPal
CUST4200,Mouse,219.75,23/12/2022,Beauty,PayPal
CUST8731,Tablet,1515.95,04/07/2023,Groceries,Credit Card
CUST9955,Keyboard,1934.96,28/01/2022,Electronics,Cash on Delivery
CUST9299,Smartwatch,1058.3,27/03/2023,Beauty,Credit Card
CUST4339,Smartwatch,1221.41,13/01/2023,Fashion,Bank Transfer
CUST5556,Camera,1487.41,30/05/2022,Home Appliances,Cash on Delivery
CUST7323,Smartwatch,640.92,06/02/2022,Toys,Cash on Delivery
CUST3645,Tablet,668.6,27/02/2023,Home Appliances,Debit Card
CUST3129,Camera,59.84,21/06/2022,Furniture,Credit Card
CUST4218,Camera,1490.73,02/07/2023,Books,PayPal
CUST2303,Laptop,431.49,13/08/2022,Toys,Cash on Delivery
CUST9468,Tablet,1781.1,11/09/2023,Sports,Bank Transfer
CUST6374,Smartwatch,262.38,15/01/2022,Automotive,Debit Card
CUST2871,Smartwatch,529.65,09/05/2022,Automotive,Cash on Delivery
CUST8178,Laptop,187.82,12/02/2022,Groceries,Bank Transfer
CUST5032,Monitor,960.14,15/03/2023,Automotive,Credit Card
CUST4739,Mouse,894.06,21/09/2023,Sports,Cash on Delivery
CUST1260,Laptop,1125.08,28/12/2023,Groceries,Debit Card
CUST2545,Laptop,78.12,21/07/2023,Electronics,Cash on Delivery
CUST4180,Tablet,1072.4,03/07/2023,Home Appliances,PayPal
CUST4478,Smartwatch,849.56,04/01/2023,Home Appliances,Bank Transfer
CUST6516,Gaming Console,689.67,08/11/2022,Home Appliances,PayPal
CUST4700,Monitor,211.74,21/06/2023,Home Appliances,Bank Transfer
CUST6257,Monitor,1404.5,20/05/2022,Electronics,PayPal
CUST5244,Smartwatch,1876.83,01/02/2023,Electronics,Credit Card
CUST4682,Smartphone,1319,17/10/2023,Beauty,Bank Transfer
CUST2760,Laptop,1820.56,20/10/2023,Automotive,Debit Card
CUST5146,Laptop,506.64,06/08/2023,Groceries,Bank Transfer
CUST2076,Keyboard,1989.67,09/04/2023,Groceries,Credit Card
CUST8775,Gaming Console,1166.94,22/07/2022,Books,Debit Card
CUST7578,Tablet,348.99,18/02/2023,Sports,Credit Card
CUST8832,Smartphone,831.84,10/08/2022,Toys,Credit Card
CUST5243,Laptop,836.8,16/08/2022,Fashion,PayPal
CUST8612,Gaming Console,858.58,15/06/2022,Sports,Credit Card
CUST6781,Gaming Console,1908.62,03/02/2023,Beauty,Debit Card
CUST6662,Mouse,1004.63,02/09/2023,Toys,Credit Card
CUST6321,Tablet,204.75,03/08/2022,Groceries,PayPal
CUST4986,Keyboard,962.18,31/07/2023,Sports,Cash on Delivery
CUST2541,Headphones,610.73,12/11/2023,Automotive,PayPal
CUST2786,Headphones,1621.09,11/09/2022,Books,Credit Card
CUST6474,Gaming Console,1329.54,23/12/2022,Toys,Debit Card
CUST3497,Laptop,1263.11,20/09/2023,Fashion,Credit Card
CUST3797,Smartwatch,1960.51,22/08/2022,Furniture,Cash on Delivery
CUST5861,Smartwatch,145.46,15/06/2023,Home Appliances,Credit Card
CUST1599,Mouse,572.89,10/07/2023,Groceries,Bank Transfer
CUST1479,Keyboard,753.51,24/04/2023,Beauty,Credit Card
CUST3252,Headphones,325.46,16/04/2023,Furniture,Credit Card
CUST1648,Keyboard,1101.58,16/12/2023,Fashion,Credit Card
CUST5404,Mouse,1360.21,08/09/2022,Books,Debit Card
CUST7296,Monitor,1111.05,20/01/2023,Automotive,Cash on Delivery
CUST9096,Gaming Console,1317.5,08/04/2023,Fashion,Cash on Delivery
CUST6320,Tablet,251.72,30/09/2022,Toys,Bank Transfer
CUST2239,Headphones,1961.38,26/03/2022,Automotive,PayPal
CUST5158,Tablet,353.63,22/08/2022,Fashion,Bank Transfer
CUST6301,Keyboard,333.57,14/06/2022,Beauty,Credit Card
CUST3116,Smartwatch,877.72,05/05/2023,Automotive,Credit Card
CUST6426,Smartwatch,121.07,24/02/2022,Beauty,Cash on Delivery
CUST3944,Keyboard,757.64,13/04/2022,Groceries,Debit Card
CUST7803,Gaming Console,63.1,23/09/2023,Groceries,Cash on Delivery
CUST4267,Smartphone,1427.93,17/01/2023,Fashion,Cash on Delivery
CUST5422,Headphones,1960.09,07/09/2022,Beauty,Debit Card
CUST1593,Camera,37.37,11/04/2023,Beauty,Debit Card
CUST8612,Gaming Console,194.53,26/08/2022,Groceries,PayPal
CUST9337,Smartwatch,260.47,16/07/2022,Home Appliances,Debit Card
CUST6760,Tablet,1475.52,08/09/2022,Toys,PayPal
CUST4708,Gaming Console,458.63,01/03/2023,Sports,Credit Card
CUST9659,Gaming Console,504.37,31/07/2022,Toys,Credit Card
CUST7095,Smartphone,1080.48,15/04/2023,Books,Credit Card
CUST9133,Laptop,630.14,10/07/2022,Automotive,Credit Card
CUST7464,Tablet,506.38,06/07/2023,Automotive,Credit Card
CUST8022,Keyboard,728.73,03/08/2023,Furniture,PayPal
CUST7518,Monitor,1111.03,25/07/2023,Groceries,Debit Card
CUST9823,Headphones,1797.61,15/04/2022,Books,Credit Card
CUST5819,Gaming Console,636.07,22/05/2022,Fashion,Cash on Delivery
CUST8587,Keyboard,88.13,26/06/2022,Furniture,Credit Card
CUST8682,Smartwatch,1829.23,28/09/2022,Electronics,Cash on Delivery
CUST1142,Tablet,339.78,03/08/2023,Electronics,PayPal
CUST1180,Smartphone,1865.6,07/04/2022,Beauty,Credit Card
CUST8312,Monitor,805.74,22/03/2023,Electronics,Credit Card
CUST7126,Smartphone,1042.68,18/03/2023,Sports,PayPal
CUST3987,Laptop,189.56,22/02/2023,Furniture,Cash on Delivery
CUST9029,Laptop,97.75,07/12/2022,Beauty,Credit Card
CUST7423,Mouse,400.41,08/08/2023,Toys,Debit Card
CUST1054,Camera,1795.12,21/10/2022,Sports,PayPal
CUST4465,Tablet,555.01,29/05/2022,Groceries,Debit Card
CUST3648,Laptop,460.33,27/05/2023,Automotive,Bank Transfer
CUST8138,Smartwatch,868.91,24/03/2022,Electronics,Bank Transfer
CUST3360,Headphones,1997.74,06/02/2023,Home Appliances,Bank Transfer
CUST1020,Monitor,1273.18,08/09/2023,Home Appliances,PayPal
CUST4769,Headphones,598.29,26/12/2023,Furniture,Debit Card
CUST6042,Keyboard,1821.2,15/02/2023,Groceries,Debit Card
CUST1654,Mouse,1204.72,03/07/2022,Automotive,Cash on Delivery
CUST3449,Gaming Console,331.32,13/11/2022,Automotive,PayPal
CUST3979,Keyboard,150.4,19/02/2022,Furniture,Cash on Delivery
CUST3749,Headphones,236.5,15/01/2023,Sports,Debit Card
CUST1461,Smartphone,1724.74,02/05/2023,Furniture,Debit Card
CUST7020,Laptop,1772.94,09/08/2023,Books,Credit Card
CUST4077,Headphones,1454.18,29/10/2023,Beauty,PayPal
CUST4202,Smartphone,1585.63,01/06/2023,Beauty,Debit Card
CUST2061,Smartwatch,1883.2,04/03/2022,Furniture,Bank Transfer
CUST7789,Mouse,790.29,21/04/2023,Electronics,Debit Card
CUST8912,Mouse,1863.9,28/02/2023,Books,Cash on Delivery
CUST4362,Smartwatch,1254.79,25/03/2023,Sports,PayPal
CUST9576,Smartwatch,838.97,06/05/2022,Groceries,Debit Card
CUST2045,Smartwatch,796.56,02/11/2023,Toys,Debit Card
CUST1027,Tablet,371.49,25/07/2023,Toys,Bank Transfer
CUST5810,Mouse,1789.02,06/01/2023,Fashion,Credit Card
CUST9412,Laptop,1291.73,18/12/2023,Sports,Cash on Delivery
CUST1805,Smartwatch,1000.1,21/11/2022,Sports,Cash on Delivery
CUST9801,Smartphone,1582.18,09/06/2022,Furniture,Credit Card
CUST1253,Laptop,1782.16,02/05/2023,Automotive,PayPal
CUST9099,Headphones,1724.58,06/11/2023,Electronics,PayPal
CUST2174,Gaming Console,930.17,27/12/2022,Automotive,Credit Card
CUST8626,Keyboard,78.34,17/04/2022,Home Appliances,Cash on Delivery
CUST6208,Laptop,1606.8,24/02/2022,Toys,Credit Card
CUST7141,Keyboard,366.84,03/01/2022,Toys,Cash on Delivery
CUST1834,Gaming Console,1431.39,29/12/2022,Electronics,Debit Card
CUST3016,Monitor,266.72,14/04/2022,Beauty,Bank Transfer
CUST8061,Laptop,894.08,26/11/2023,Furniture,Bank Transfer
CUST7637,Gaming Console,303.59,02/08/2022,Fashion,Debit Card
CUST2099,Headphones,586.93,27/10/2022,Automotive,Cash on Delivery
CUST2093,Keyboard,206.33,01/08/2023,Beauty,Cash on Delivery
CUST3113,Camera,622.2,22/11/2022,Electronics,Credit Card
CUST1030,Keyboard,464.76,02/07/2023,Books,Cash on Delivery
CUST5685,Mouse,211.51,11/04/2022,Furniture,Debit Card
CUST5247,Camera,1839.07,23/02/2023,Fashion,PayPal
CUST9909,Monitor,1502.41,12/07/2022,Sports,Cash on Delivery
CUST7083,Smartphone,1257.69,31/05/2023,Fashion,Debit Card
CUST1115,Keyboard,663.54,09/02/2023,Fashion,PayPal
CUST4990,Gaming Console,1520.3,17/12/2023,Books,PayPal
CUST9170,Keyboard,364.07,11/03/2022,Books,Cash on Delivery
CUST6844,Camera,45.03,14/12/2022,Books,Debit Card
CUST4858,Keyboard,534.93,11/01/2023,Electronics,Bank Transfer
CUST2618,Smartwatch,591.14,28/08/2022,Automotive,Debit Card
CUST9649,Mouse,908.5,09/12/2022,Beauty,PayPal
CUST3630,Smartwatch,42.49,11/04/2022,Groceries,Bank Transfer
CUST3756,Smartwatch,1985.54,10/03/2022,Home Appliances,PayPal
CUST1103,Keyboard,1000.34,31/03/2022,Groceries,Bank Transfer
CUST2521,Mouse,383.68,28/05/2022,Beauty,Debit Card
CUST7734,Smartphone,960.4,14/09/2022,Sports,Credit Card
CUST1343,Gaming Console,905.3,29/08/2023,Fashion,Bank Transfer
CUST6183,Gaming Console,337.11,28/11/2022,Sports,Debit Card
CUST7708,Gaming Console,85.04,04/06/2022,Groceries,Bank Transfer
CUST2296,Laptop,1087.46,20/09/2022,Home Appliances,Cash on Delivery
CUST8750,Tablet,853.35,16/07/2023,Fashion,Cash on Delivery
CUST2684,Smartphone,739.34,15/04/2022,Electronics,Debit Card
CUST8008,Smartwatch,579.78,08/05/2023,Home Appliances,Credit Card
CUST5681,Monitor,759.18,21/04/2022,Sports,PayPal
CUST7614,Mouse,1642.01,05/07/2023,Automotive,PayPal
CUST8138,Camera,985.78,22/07/2023,Books,Bank Transfer
CUST6294,Camera,519.77,03/12/2022,Groceries,PayPal
CUST9112,Laptop,1747.1,10/03/2022,Sports,PayPal
CUST4041,Headphones,1408.04,08/03/2023,Sports,Cash on Delivery
CUST2163,Keyboard,374.41,22/03/2022,Fashion,Cash on Delivery
CUST1138,Mouse,848.32,09/03/2023,Books,Bank Transfer
CUST8027,Laptop,402.88,16/03/2023,Toys,Debit Card
CUST6410,Gaming Console,350.06,13/02/2022,Beauty,PayPal
CUST2501,Gaming Console,260.96,19/10/2022,Furniture,Debit Card
CUST7937,Laptop,643.34,16/01/2023,Toys,Cash on Delivery
CUST1701,Tablet,468.21,06/04/2023,Automotive,Debit Card
CUST7550,Smartphone,67.4,11/01/2023,Toys,Credit Card
CUST7502,Monitor,1155.35,13/02/2023,Fashion,PayPal
CUST3922,Mouse,765.94,30/03/2023,Sports,Cash on Delivery
CUST7170,Smartwatch,1985.05,28/11/2022,Books,PayPal
CUST1162,Gaming Console,1018.22,01/07/2023,Furniture,PayPal
CUST4550,Laptop,1972.54,02/01/2023,Beauty,PayPal
CUST1430,Smartphone,1247.83,25/01/2023,Books,Debit Card
CUST6370,Keyboard,1626.2,24/07/2023,Furniture,Credit Card
CUST6198,Camera,753.08,18/10/2022,Electronics,Credit Card
CUST8588,Monitor,1697.59,18/08/2022,Automotive,Cash on Delivery
CUST6591,Mouse,1832.15,30/06/2022,Sports,Bank Transfer
CUST8543,Gaming Console,828.4,11/07/2022,Books,Credit Card
CUST6323,Smartphone,1952.3,19/12/2023,Home Appliances,Bank Transfer
CUST6099,Headphones,338.23,15/03/2022,Automotive,Debit Card
CUST4388,Monitor,492.43,09/08/2023,Toys,Cash on Delivery
CUST4816,Smartphone,152.78,21/09/2023,Toys,Credit Card
CUST6048,Headphones,28.55,23/06/2022,Furniture,Bank Transfer
CUST8611,Smartwatch,381.86,06/11/2023,Home Appliances,PayPal
CUST6234,Laptop,214.08,10/09/2022,Fashion,Debit Card
CUST4939,Mouse,770.35,03/09/2023,Electronics,Credit Card
CUST2459,Tablet,50.64,06/07/2022,Groceries,Credit Card
CUST7320,Mouse,783.58,20/02/2023,Sports,Bank Transfer
CUST2056,Smartphone,316.45,26/10/2023,Automotive,Debit Card
CUST2697,Tablet,848.44,16/10/2022,Fashion,Cash on Delivery
CUST7916,Monitor,443.86,26/12/2022,Furniture,Credit Card
CUST5189,Smartphone,1746.11,19/04/2023,Furniture,Credit Card
CUST8426,Mouse,278.41,29/07/2023,Home Appliances,PayPal
CUST1946,Laptop,1580.78,26/08/2023,Toys,Credit Card
CUST4535,Mouse,1513,18/03/2023,Furniture,Cash on Delivery
CUST8274,Mouse,499.21,26/01/2022,Beauty,Bank Transfer
CUST1667,Headphones,323.64,03/04/2023,Home Appliances,Credit Card
CUST5688,Laptop,1747.22,17/02/2022,Electronics,Cash on Delivery
CUST6300,Camera,1744.73,04/10/2023,Electronics,Cash on Delivery
CUST9210,Laptop,989.82,15/11/2022,Groceries,Cash on Delivery
CUST4203,Camera,158.93,17/05/2022,Beauty,Credit Card
CUST3928,Smartphone,1467.99,11/11/2023,Electronics,Cash on Delivery
CUST1433,Keyboard,1956.1,10/08/2022,Books,Debit Card
CUST8526,Tablet,679.39,28/03/2023,Books,Bank Transfer
CUST9033,Gaming Console,550.66,26/12/2023,Sports,Cash on Delivery
CUST9582,Camera,1852.69,21/09/2023,Automotive,Bank Transfer
CUST1889,Camera,557.37,23/01/2022,Electronics,Cash on Delivery
CUST1792,Laptop,1136.69,14/04/2023,Groceries,Cash on Delivery
CUST8237,Mouse,109.93,04/11/2023,Sports,Bank Transfer
CUST7718,Smartphone,460.53,05/07/2023,Electronics,Cash on Delivery
CUST5019,Camera,1336.93,26/02/2022,Furniture,Credit Card
CUST7450,Smartphone,1299.96,23/11/2022,Electronics,Bank Transfer
CUST7428,Keyboard,832.83,08/12/2023,Home Appliances,Bank Transfer
CUST9203,Smartwatch,1903.44,29/09/2022,Beauty,Bank Transfer
CUST7889,Smartphone,1934.82,29/08/2022,Electronics,Bank Transfer
CUST8446,Headphones,1210.69,16/02/2023,Toys,Debit Card
CUST7698,Keyboard,1282.67,18/02/2022,Groceries,Bank Transfer
CUST6032,Mouse,332.53,16/11/2023,Toys,Credit Card
CUST7988,Mouse,1417.07,29/03/2022,Groceries,Credit Card
CUST6178,Camera,1127.3,29/10/2023,Furniture,Credit Card
CUST3311,Laptop,1373.04,07/10/2023,Electronics,Bank Transfer
CUST7330,Gaming Console,1172.23,01/12/2023,Furniture,Bank Transfer
CUST3266,Gaming Console,157.63,27/08/2023,Toys,Debit Card
CUST3541,Monitor,1430.08,29/06/2023,Toys,Bank Transfer
CUST8783,Keyboard,1436.91,02/03/2022,Beauty,Cash on Delivery
CUST4192,Monitor,1803,20/04/2023,Fashion,Cash on Delivery
CUST2523,Laptop,140.53,10/10/2022,Electronics,Credit Card
CUST7731,Monitor,488.62,01/02/2023,Sports,Cash on Delivery
CUST8963,Tablet,1278.77,27/04/2022,Home Appliances,Bank Transfer
CUST6632,Smartwatch,1825.09,26/03/2022,Books,Bank Transfer
CUST4945,Tablet,518.29,21/10/2022,Home Appliances,Cash on Delivery
CUST5013,Mouse,1826.9,19/08/2022,Beauty,Cash on Delivery
CUST3497,Headphones,1744.24,29/09/2023,Books,Cash on Delivery
CUST5355,Smartwatch,1178.97,05/05/2023,Groceries,Credit Card
CUST6240,Smartwatch,739.21,12/07/2023,Home Appliances,Bank Transfer
CUST2310,Smartwatch,1703.2,22/10/2023,Home Appliances,Bank Transfer
CUST5402,Tablet,422.91,15/12/2022,Toys,Debit Card
CUST4671,Monitor,1672.22,20/02/2022,Groceries,Credit Card
CUST6210,Monitor,1659.68,09/03/2023,Sports,Debit Card
CUST4220,Keyboard,1271.94,24/02/2022,Books,Bank Transfer
CUST4312,Gaming Console,1147.15,18/01/2022,Fashion,Debit Card
CUST4075,Smartwatch,1136.97,27/08/2022,Beauty,Credit Card
CUST9652,Smartwatch,1369.3,20/12/2023,Toys,Bank Transfer
CUST9943,Mouse,1859.5,25/09/2022,Electronics,Cash on Delivery
CUST7437,Gaming Console,1613.17,28/09/2023,Fashion,PayPal
CUST3136,Headphones,352.52,08/04/2023,Furniture,Cash on Delivery
CUST1175,Smartwatch,1931.66,03/11/2022,Furniture,Cash on Delivery
CUST2069,Smartwatch,932.51,05/06/2023,Toys,Bank Transfer
CUST8678,Smartphone,419.98,29/03/2022,Beauty,Debit Card
CUST5871,Keyboard,621.96,11/07/2023,Home Appliances,Bank Transfer
CUST4607,Keyboard,1399.65,09/08/2022,Sports,Bank Transfer
CUST2326,Smartphone,783.59,02/04/2022,Sports,Cash on Delivery
CUST1935,Mouse,1725.4,12/06/2023,Furniture,Cash on Delivery
CUST6651,Mouse,1697.89,17/03/2022,Beauty,Bank Transfer
CUST5732,Camera,1640.89,27/11/2023,Automotive,Credit Card
CUST7221,Keyboard,320.91,29/03/2023,Books,Credit Card
CUST1891,Monitor,1748.24,28/09/2023,Books,Cash on Delivery
CUST5471,Monitor,1927.89,06/04/2022,Electronics,Bank Transfer
CUST4423,Monitor,175.36,15/10/2023,Toys,Credit Card
CUST6644,Smartwatch,1073.41,28/11/2023,Electronics,Cash on Delivery
CUST7890,Camera,260.54,05/04/2023,Groceries,Bank Transfer
CUST6257,Tablet,611.98,12/03/2023,Toys,Credit Card
CUST4525,Mouse,1159.05,04/01/2022,Sports,PayPal
CUST9250,Monitor,1828.74,08/04/2022,Beauty,Credit Card
CUST7884,Smartwatch,530.98,08/04/2022,Electronics,Bank Transfer
CUST2560,Gaming Console,1096.73,01/03/2022,Groceries,Cash on Delivery
CUST8912,Camera,707.81,08/09/2022,Groceries,PayPal
CUST9459,Tablet,558.44,04/03/2023,Sports,PayPal
CUST8841,Camera,891.57,06/02/2023,Groceries,Bank Transfer
CUST4605,Smartphone,1310.99,12/12/2023,Groceries,Credit Card
CUST8346,Mouse,1525.71,20/04/2023,Sports,Credit Card
CUST3728,Gaming Console,589.24,27/09/2023,Electronics,Credit Card
CUST1889,Keyboard,1714.84,11/06/2023,Toys,Bank Transfer
CUST4821,Headphones,493.08,23/03/2022,Sports,Cash on Delivery
CUST6900,Tablet,502.7,05/07/2022,Books,Debit Card
CUST9535,Gaming Console,1169.6,12/07/2022,Sports,Bank Transfer
CUST9794,Smartwatch,1882.88,19/03/2022,Toys,Bank Transfer
CUST9350,Gaming Console,1370.96,27/02/2022,Home Appliances,Bank Transfer
CUST2378,Laptop,534.56,03/06/2023,Beauty,PayPal
CUST5721,Laptop,1936.92,04/02/2023,Books,Credit Card
CUST8853,Keyboard,1497.24,08/11/2023,Electronics,Debit Card
CUST6698,Gaming Console,27.12,07/02/2022,Fashion,Debit Card
CUST8439,Camera,891.04,25/03/2023,Fashion,Cash on Delivery
CUST5534,Headphones,1888,05/03/2022,Books,Debit Card
CUST5067,Smartphone,1893.46,26/05/2022,Books,Debit Card
CUST4504,Camera,637.92,31/12/2023,Automotive,PayPal
CUST5552,Camera,1025.19,08/08/2022,Groceries,PayPal
CUST3807,Headphones,770.11,09/07/2023,Groceries,PayPal
CUST4634,Camera,541.08,17/05/2023,Electronics,Bank Transfer
CUST1270,Keyboard,1074.25,10/12/2022,Sports,Debit Card
CUST7676,Keyboard,1407.54,08/06/2022,Books,Debit Card
CUST9474,Smartwatch,1622.04,02/08/2023,Electronics,PayPal
CUST9252,Headphones,727.43,11/12/2023,Groceries,Credit Card
CUST3688,Headphones,1055.2,28/08/2023,Furniture,Credit Card
CUST4745,Camera,150.2,31/03/2023,Groceries,PayPal
CUST9928,Keyboard,1229.07,11/12/2022,Beauty,Bank Transfer
CUST3067,Monitor,388.14,26/03/2022,Sports,Cash on Delivery
CUST4994,Smartwatch,928.96,09/03/2022,Groceries,Debit Card
CUST7495,Tablet,668.6,22/10/2023,Beauty,Bank Transfer
CUST7834,Camera,800.74,11/04/2023,Groceries,Cash on Delivery
CUST8057,Camera,647.14,21/08/2022,Sports,Debit Card
CUST6818,Keyboard,391.56,15/05/2022,Furniture,Bank Transfer
CUST5095,Tablet,131.84,19/08/2023,Furniture,Debit Card
CUST2961,Laptop,418.67,14/06/2022,Books,Cash on Delivery
CUST6397,Gaming Console,1304.14,02/09/2023,Groceries,Cash on Delivery
CUST4986,Gaming Console,1417.61,19/08/2023,Beauty,Debit Card
CUST6455,Mouse,1214.1,06/11/2022,Home Appliances,Credit Card
CUST4455,Smartphone,1015.27,21/10/2023,Toys,Cash on Delivery
CUST1758,Camera,887.96,16/09/2023,Toys,Credit Card
CUST7924,Mouse,1944.37,22/08/2022,Fashion,Cash on Delivery
CUST4068,Tablet,1361.83,21/09/2022,Books,Cash on Delivery
CUST9732,Laptop,1834.83,08/10/2023,Automotive,PayPal
CUST1000,Smartwatch,1820.21,13/04/2022,Groceries,PayPal
CUST9632,Laptop,620.19,20/03/2023,Automotive,PayPal
CUST8297,Tablet,1385.08,11/01/2022,Furniture,Bank Transfer
CUST1020,Smartphone,1855.9,18/11/2023,Books,Cash on Delivery
CUST3244,Tablet,234.81,15/12/2022,Furniture,PayPal
CUST6711,Laptop,274.48,14/07/2022,Beauty,Credit Card
CUST1556,Camera,529.68,20/12/2022,Sports,PayPal
CUST8010,Gaming Console,379.2,26/06/2022,Home Appliances,PayPal
CUST8021,Gaming Console,1290.82,15/07/2022,Automotive,PayPal
CUST8765,Mouse,1505.41,19/06/2023,Fashion,Cash on Delivery
CUST2894,Gaming Console,1714.18,19/07/2022,Furniture,Credit Card
CUST6837,Camera,1810.35,20/09/2022,Toys,Cash on Delivery
CUST4548,Smartwatch,768.4,20/06/2023,Sports,Bank Transfer
CUST3826,Mouse,207.72,14/02/2022,Groceries,Bank Transfer
CUST4642,Monitor,1170.84,30/04/2022,Home Appliances,Credit Card
CUST5009,Mouse,1172.69,18/05/2022,Beauty,Debit Card
CUST4361,Laptop,469.87,27/09/2023,Toys,Debit Card
CUST8103,Gaming Console,1951.58,16/05/2023,Toys,Cash on Delivery
CUST3352,Smartphone,1200.89,07/04/2023,Furniture,Debit Card
CUST3486,Monitor,329.53,24/07/2022,Toys,PayPal
CUST4465,Keyboard,330.87,18/12/2022,Books,Cash on Delivery
CUST6660,Keyboard,1354.98,09/02/2022,Electronics,Cash on Delivery
CUST2911,Monitor,859.65,30/04/2022,Beauty,Credit Card
CUST6572,Mouse,1892.43,23/03/2023,Electronics,Bank Transfer
CUST8749,Smartwatch,937.83,13/07/2023,Sports,Cash on Delivery
CUST4684,Monitor,1635.93,18/11/2023,Beauty,Cash on Delivery
CUST6380,Keyboard,413.75,06/03/2022,Automotive,Credit Card
CUST9676,Smartphone,1422.94,18/09/2022,Sports,PayPal
CUST4525,Gaming Console,40.37,18/02/2022,Sports,Bank Transfer
CUST2705,Smartwatch,686.94,06/04/2023,Books,Credit Card
CUST9058,Tablet,357.91,30/05/2023,Electronics,Bank Transfer
CUST8330,Mouse,438.73,11/04/2022,Beauty,Bank Transfer
CUST2217,Keyboard,485.79,12/06/2023,Home Appliances,Debit Card
CUST3711,Smartphone,1090.07,08/03/2022,Electronics,Bank Transfer
CUST7180,Mouse,1151.27,28/02/2023,Toys,Bank Transfer
